originalText,label_class,label
癫痫患者须要注意哪些常规的护理现在，因为癫痫的患病患数越来越多，特别是成年人患癫痫的趋势也在不断上升，所以成年人癫痫病越来越受到社会的注意。除了癫痫诊治癫痫护理也成了人们重视的问题，好的癫痫护理能够有效减少癫痫顽固疾病的发作，那么癫痫患者须要注意哪些常规的护理,预防,15
胃癌晚期拉血，怎么办,治疗方法,8
对于肺气肿、痰多这样的情况，要怎么做才祛除病根。,治疗方法,8
氢溴酸右美沙芬分散片跟氯芬黄敏片如果隔半个钟之后服用可以吗？会不会发生药冲突啊？,其他,2
用高锰酸钾熏蒸痔疮，是混合痣急性发作，产褥期间不能做手术，怎么办？,其他,2
患者性别我的病是因脑外伤造成的我得癫痫4年多治疗不是很好希望你们能帮帮我我用的药是丙戊酸纳我每天吃一粒帮帮我谢谢了癫痫发作怎么紧急处理,治疗方法,8
早期高血压可以吃这两个么，会不会有事呢,其他,2
我又是拉又是吐，家里只有藿香正气软胶囊，在用药一方面有什么推荐。,治疗方法,8
"孩子面部长的血管瘤，血管瘤处凸起是怎么回事,现在孩子4个月大了，内蒙古婴儿面部的血管瘤怎么治好？",治疗方法,8
男，24岁，今天早上体检，测血压高压56.大夫让我做完其他检查再去复测，去复测结果还是高，然后又让我静坐了几分钟，再测高压36，正常吗，我是不是有高血压啊,病因,10
以前做过一次痔疮手术，已经有五六年了，最近发现好像又有一颗痔疮，很小不痛，而且有点痒，应如何治疗？,治疗方法,8
全身痛，胸口痛，脸变刑我的病，要多少个疗程才能治愈？,治疗方法,8
膀胱外翻的症状表现是什么,临床表现(病症表现),0
姿态性腰腿痛要做哪些检查,化验/体检方案,3
最近流鼻涕，咳嗽，还没有嗅觉。,临床表现(病症表现),0
请问七个月的孕妇胎教有用吗？能影响到胎儿以后的智力吗？需要注意什么呢？,其他,2
睡眠质量不好经常做梦是怎么回事呢？以前都是吃嘛嘛香的，怀孕后就比较容易失眠。,病因,10
心口发紧，心慌意乱，嘴里还感觉不对劲，感觉左手还没劲，头还有点疼，好几天了，,其他,2
结晶胰蛋白酶，请问，这个药要保温环境和注意事项有什么？,其他,2
小孩咳嗽的厉害，喝了好多止咳消炎的药都不见好转，胃口也不好了,临床表现(病症表现),0
一直都有痔疮，拉大便出来都有血出来，但不痛，昨天大便的时候出来很多血，走路都会痛，应如何治疗？,治疗方法,8
"男性有痔疮,便秘，大便疼，带血，如何预防？",预防,15
得了浅表凹陷型腺瘤后应该注意些什么？会转变成癌症吗,其他,2
十二指肠可以服用盐酸西替利嗉分散片吗？有没有人知道怎么办的？知道的朋友帮忙解答一下，谢谢！,其他,2
我的朋友是外国人，他吃了8颗布洛芬胶囊，胃疼，嗜睡，因为心情不好喝了不少酒，现在怎么办？,其他,2
你好血压高心脏也不好可以连吃三个月的同仁牛黄清心丸吗,适用症,14
喉咙痛，一点咳嗽，是什么情况,病因,10
排尿不畅咋办啊,治疗方法,8
我患有高血压好几年了，一直吃药控制着的，最近一个月来偏头痛厉害可以使用天麻钩藤颗粒止痛吗？,适用症,14
82岁老人患心肌梗塞能不能吃天草丹参保心茶,适用症,14
做了痔疮切除手术，很成功，最近便血，大便硬，拉不畅通，怎么回事？痔疮手术半年为什么还会便血？,其他,2
眼部神经纤维瘤病日常要注意什么,病症禁忌,11
你好抑郁症能够用左洛复吗,治疗方法,8
今年60岁，女，最近睡觉时身体麻痹，想知道服用安宫牛黄丸可不可以缓解的啊？,适用症,14
舌头只要是大脑想要舌头干嘛，舌头就不听使唤的动啦起来,其他,2
本人于去年三月份查出血压偏高，92/150。逐遵医嘱服用降压药一年多，基本正常。但近期突然发现每天服用药物后血压很低75/110左右，头部不适。于前天起没再服药，但血压一直保持在这个范围内，今早量血压72/100，请大夫给予指点迷津，谢谢！,临床表现(病症表现),0
爸爸前几年时候就有高血压最近体检的时候检查结果显肌酐也高，想知道肌酐高应该注意什么？肌酐高严重吗,其他,2
你好，请问盐酸文拉法辛胶囊可以用来治疗抑郁症吗？谢谢,适用症,14
一直有比较严重的内痔，最近大便出血比以前厉害，是内痔出血还是有其他病？内痔出血的特点是什么？,其他,2
孕妇脚抽筋吃什么钙片？我想问一下大家，怀孕六个月的孕妇脚抽筋吃什么钙片呢。,治疗方法,8
你好，请问芪苈强心胶囊对心衰真的有很好的药效吗？想了解一下,适用症,14
马来酸依那普利片和马来酸依那胶囊有什么区别？,其他,2
我最近几个月开始睡眠一直不是很好，难入睡，已醒,治疗方法,8
以前大便时内痔脱出会自行缩回，最近两天脱出没有缩回，而且很痛，这是什么程度的痔疮，应如何治疗？,其他,2
怀孕五个月，今天大便后，感觉肛门突出，是内痔吗？应如何治疗？,其他,2
19岁胸疼是否正常，还是病呢？,临床表现(病症表现),0
强迫症应该如何治疗,方法,6
瑞芝清尼美舒利颗粒可以用来给小孩子退烧吗？假的吧？行不行啊,适用症,14
儿童过敏性哮喘可以吃氯雷他定颗粒吗，医生，7岁了。这个病情有半年了，长大以后会自愈吗？,其他,2
什么是血管瘤信息,定义,4
经期长十天半个月，在其期间总是内裤上总是有点血迹，排卵期白带有点血丝。做了B超，妇科检查和tcd宫颈癌筛查。好像都没有什么不正常。急急相问一下。,其他,2
你好，43岁的女士，晚上经常去厕所，小便的时候痛，用什么药好？,治疗方法,8
您好，请问四妙丸可不可以治疗风湿关节炎呢,适用症,14
"大便次数增多，大便变细只拉一点，拉完坠痛不减不便血,肛门和肠子干燥。肛门有块小肉，无不适感不便血，是痔疮吗？小诊所说可能是长痔疮，这是什么病？怎样医治？",其他,2
老年人痔疮吃什么好？,治疗方法,8
强迫症怎么来的,病因,10
有糖尿病，肝腹水，能不能吃臌症丸,病症禁忌,11
你好啊问你一个问题吧心脏早搏能吃这个药吗？稳心颗粒,适用症,14
欣然硝苯地平控释片空服对胃有害吗？是否可长期服用,其他,2
咳嗽一天，有点喘，照DR上面说双肺纹理稍增多，医生说建议住院，需要住院吗？,方法,6
请问，尿频，该吃什么药？,治疗方法,8
检查有低回声区，增生结节。麻烦孩子的血管瘤应该挂号哪个科室。薛甘霖长在孩子的背部，50天了，内蒙古50天婴儿发展后背有血管瘤可以治好吗？,治疗方法,8
您好，我想问问醒脾养儿颗粒治什么病？请尽快答复，谢谢！,适用症,14
你好请问盐酸班布特罗片能与头孢一起吃吗,其他,2
医生您好！我父亲现在心衰极其痛苦，请问怎样帮他缓解呼吸困难?,治疗方法,8
我有三高，在吃药，能服用林大夫的益肾乌发液吗?,适用症,14
隐匿性强迫症怎么治,治疗方法,8
换有心衰得了胃癌怎么办,治疗方法,8
我儿媳妇今天在做饭时突然晕倒在地，赶忙给送去医院，医生诊断出窦性心动过缓早期复极，我想问一下窦性心动过缓早期复极是什么意思呢？,定义,4
我是一名大二学生，高中时候就出现了明显的左耳有气流声音，说话的时候也有共鸣现象，不过之前比较轻微，只是一天三四十分钟左右这样子，近两年时间长了很多一两个小时或更长一点，上两个月服用过甲钴胺片和银杏叶滴丸等有所好转，但还是存在这样的情况，请问是怎么回事呢？,病因,10
风疹，有什么忌讳吗？可以吹空调吗？,病症禁忌,11
老婆患有痔疮，便血。痔疮是怎么引起的？,病因,10
颅内蛛网膜囊肿怎么回事？,病因,10
小腹疼痛，一坐下就感觉有东西从肛门上往上搥，站着还好点,病因,10
请家长们提出你们的宝贵意见行不？儿子今年五岁了，他想学习武术，这么小去学武术会受伤吗？,其他,2
颈部脊髓损伤可以怎么预防,预防,15
脚底出汗食欲不振还有糖尿病能不能加重，用什么药品好呢，我不好意思去医院。,适用症,14
我家宝宝今年五岁了，非常顽皮的小孩，平常就是舞刀弄剑的经常摔倒，但是最近感觉整个人都皮实了很多，非常老实，看起来很虚弱，有的时候还会抽搐，吐口水的现象。,临床表现(病症表现),0
容易感冒忽冷忽热全身无力，时好时环,临床表现(病症表现),0
"内痔疮比较小,建议做缩肛动作,配了点药独一味和地奥司明片，但做缩肛动作,没几天就好了,药没吃，后来又有点血，一定要吃药吗？要如何处理？",其他,2
您的答复我收到了，谢谢！我还想在问一下，如果胸腔积液继续增加有什么好的办法解决吗？今天下午感觉胸闷又排了五百多毫升我观察比前几次浓度增加了。,临床表现(病症表现),0
我有心脏病，犯病起因主要是心荒。心律失常。住院时打过“门冬氨酸钾镁”医院称“天甲美”对冶心律失常很有效。最近我网上看到这种药有口服片剂。不知怎么用法。到哪能买到。我们当地的药房没有这种药。它主要成分是什么？会不会有什么不良效果？可以帮忙解答一下吗？谢谢,其他,2
"我想问下,我伯父的儿子正在吃松龄血脉康胶囊,能不能治高血压?",适用症,14
你好，四肢关节疼痛可以用强骨胶囊进行治疗吗？,适用症,14
我是中度高血压患者，而且还对ACE抑制剂不耐受，吃了好多药，都不知见好，现在都该如何选择，听朋友介绍说用穗悦缬沙坦胶囊会起到不错效果，是吗？我想了解一下适用于什么样的人群，及其治疗作用？,其他,2
16岁一米五六，都没长什么，是不是骨骺线闭合了。,其他,2
外伤性癫痫是指继发于颅内损伤后的癫痫性发作，可发作在伤后的任何时间，早者于伤后即刻出现，晚者可在头伤治好后多年后开始忽然发作。并非所有的脑部外伤病患都并发癫痫，病发的时间、状况差异，差异也很大。外伤性癫痫的发作以青年男性为多，或者与头伤机会较多有关。,临床表现(病症表现),0
请问下，我室性早博4500/24小时能吃稳心颗粒吗？效果怎么样？,适用症,14
小便时痛是怎么回事，这个情况已经有一个多星期了开始时没有注意,临床表现(病症表现),0
你好，心衰病人，今年70岁，吃芪苈强心胶囊来治疗可以吗？,治疗方法,8
你好，我母亲这几天心总慌，吃稳心颗粒可以吗,适用症,14
"突感肛门不适，发现有东西掉出肛门约5mm,无血，无痛，有时肛门右侧有点胀，用药为海力化痔片，六味消痔胶囊，痔速宁片，但都为单一用药，感觉化痔片用后效果好点，应用什么药？",治疗方法,8
最近我去做了检查结果说我患上了房颤，现在在家里吃药治疗，慢慢在康复，丈夫怕我突然复发，很担心，想知道预防房颤复发应该吃什么药？,预防,15
医生说我以前的药物可以停用，但是昨晚没睡好，应该怎么办啊？,治疗方法,8
肛门有小坠感，大便有血，可用什么药治疗？,治疗方法,8
我一餐吃最小碗的份量饭，肚子都会好饱，一天都不饿，体重还连续上升，这是怎么了,病因,10
我心脏最近非常的不舒服，有时候还感觉头疼，我也不知道这是怎么回事，有的朋友说我这是心绞痛，所以我打算做个心绞痛检查，请问下心绞痛要做造影吗？,治疗方法,8
你好，请问阿托伐他汀钙片(立普妥)是干什么用的，谢谢,适用症,14
没有怀孕整天恶心啊，干呕,其他,2
孕妇肚子胀是怎么回事,病因,10
内痔会脱出，要用手推回去，需要手术吗？,治疗方法,8
脑穿通畸形需要手术吗,方法,6
我婆婆比较胖，身上肉很多，有高血压。现在我女儿才一岁，她就比两岁的小孩还重，我觉得是隔代遗传。我想从小就给我女儿控制一下，以免她长大以后成大胖子，影响健康。请问肥胖儿童如何早锻炼？,其他,2
